Timestamp;;Energy;;Volume;;HourCounter;;TempForward;;TempReturn;;Power;;Flow;;;;;;ForwardedUsage;;ReturnedUsage;;;;;;ColumnX;;
27-02-2020 23.57;;5145;MWh;174993;M3;3168;h;64,6;c;49;c;3,1;kW;173;l/h;0;;0;;12333;MWh;7188;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;9011;MWh;231982;M3;12144;h;62,6;c;22,6;c;1,6;kW;36;l/h;0;;0;;15941;MWh;6929;MWh;0;;0;;224;d;IZAR Plus Portal
27-02-2020 23.58;;11838;MWh;378063;M3;12432;h;63,6;c;45;c;2,9;kW;135;l/h;0;;0;;26255;MWh;14417;MWh;0;;0;;212;d;IZAR Plus Portal
27-02-2020 23.59;;11693;MWh;423152;M3;10800;h;63,1;c;36,3;c;5,2;kW;171;l/h;0;;0;;30634;MWh;18,94;MWh;0;;0;;280;d;IZAR Plus Portal
27-02-2020 23.59;;13947;MWh;613135;M3;11640;h;59,7;c;24,6;c;1,2;kW;29;l/h;0;;0;;43332;MWh;29386;MWh;0;;0;;245;d;IZAR Plus Portal
27-02-2020 23.58;;1258;MWh;44,82;M3;3168;h;56;c;32;c;1,6;kW;57;l/h;0;;0;;2818;MWh;1,56;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.32;;12,78;MWh;439189;M3;13920;h;64,5;c;47,7;c;2,2;kW;117;l/h;0;;0;;31586;MWh;18806;MWh;0;;0;;150;d;IZAR Plus Portal
27-02-2020 23.52;;5899;MWh;155942;M3;8232;h;63,9;c;24,3;c;2;kW;45;l/h;0;;0;;10936;MWh;5036;MWh;0;;0;;387;d;IZAR Plus Portal
27-02-2020 23.58;;13766;MWh;444036;M3;11496;h;63,3;c;28,8;c;2;kW;52;l/h;0;;0;;32019;MWh;18253;MWh;0;;0;;251;d;IZAR Plus Portal
27-02-2020 23.59;;7789;MWh;309068;M3;9816;h;62,4;c;25,6;c;1,5;kW;36;l/h;0;;0;;22282;MWh;14493;MWh;0;;0;;321;d;IZAR Plus Portal
27-02-2020 23.57;;11438;MWh;308883;M3;11808;h;62,4;c;24,2;c;1,2;kW;27;l/h;0;;0;;22466;MWh;11028;MWh;0;;0;;238;d;IZAR Plus Portal
27-02-2020 23.59;;4552;MWh;166957;M3;3192;h;66,1;c;52,7;c;1,2;kW;78;l/h;0;;0;;12123;MWh;7571;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.52;;9162;MWh;322,73;M3;9600;h;62,8;c;22,4;c;1,6;kW;35;l/h;0;;0;;23766;MWh;14604;MWh;0;;0;;330;d;IZAR Plus Portal
27-02-2020 23.58;;11964;MWh;389847;M3;12120;h;58,6;c;26;c;1,8;kW;48;l/h;0;;0;;25115;MWh;13,15;MWh;0;;0;;225;d;IZAR Plus Portal
27-02-2020 23.58;;11331;MWh;312438;M3;12432;h;62,2;c;26,6;c;1,3;kW;31;l/h;0;;0;;22547;MWh;11215;MWh;0;;0;;212;d;IZAR Plus Portal
27-02-2020 23.52;;2802;MWh;65223;M3;9480;h;60,5;c;18,6;c;0,5;kW;11;l/h;0;;0;;4351;MWh;1549;MWh;0;;0;;335;d;IZAR Plus Portal
27-02-2020 23.58;;2167;MWh;121881;M3;3072;h;55,5;c;34,8;c;0,8;kW;33;l/h;0;;0;;7711;MWh;5543;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.58;;4477;MWh;156204;M3;3096;h;65,2;c;52,2;c;0,5;kW;37;l/h;0;;0;;11492;MWh;7015;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;2815;MWh;89116;M3;3576;h;60,4;c;37,2;c;0,5;kW;19;l/h;0;;0;;6287;MWh;3471;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.57;;13481;MWh;356677;M3;12960;h;62,2;c;22,6;c;1,6;kW;35;l/h;0;;0;;25011;MWh;11,53;MWh;0;;0;;190;d;IZAR Plus Portal
27-02-2020 23.58;;9,43;MWh;376964;M3;10296;h;64,2;c;43,7;c;2,5;kW;105;l/h;0;;0;;27158;MWh;17727;MWh;0;;0;;301;d;IZAR Plus Portal
27-02-2020 23.31;;4746;MWh;130619;M3;3576;h;62,8;c;28;c;0,8;kW;19;l/h;0;;0;;9466;MWh;4,72;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.12;;1488;MWh;85105;M3;3144;h;55,5;c;40,3;c;0,4;kW;25;l/h;0;;0;;5424;MWh;3936;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.58;;4191;MWh;209,91;M3;3504;h;60,1;c;49,7;c;0,7;kW;57;l/h;0;;0;;14678;MWh;10486;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.24;;15617;MWh;559178;M3;14088;h;65;c;48,1;c;2,3;kW;121;l/h;0;;0;;41045;MWh;25428;MWh;0;;0;;143;d;IZAR Plus Portal
27-02-2020 23.58;;9854;MWh;446785;M3;11640;h;64;c;49,9;c;1,7;kW;107;l/h;0;;0;;31904;MWh;22,05;MWh;0;;0;;245;d;IZAR Plus Portal
27-02-2020 23.58;;8604;MWh;357016;M3;9600;h;62,5;c;26,5;c;1,4;kW;33;l/h;0;;0;;26192;MWh;17588;MWh;0;;0;;330;d;IZAR Plus Portal
27-02-2020 23.57;;17225;MWh;828448;M3;13248;h;64,2;c;51,6;c;3,4;kW;234;l/h;0;;0;;60059;MWh;42834;MWh;0;;0;;178;d;IZAR Plus Portal
27-02-2020 23.58;;8,36;MWh;372,97;M3;9816;h;63,3;c;41,6;c;2;kW;87;l/h;0;;0;;26,29;MWh;17,93;MWh;0;;0;;321;d;IZAR Plus Portal
27-02-2020 23.59;;10978;MWh;359892;M3;10008;h;62,9;c;25,2;c;2,7;kW;63;l/h;0;;0;;25893;MWh;14914;MWh;0;;0;;313;d;IZAR Plus Portal
27-02-2020 23.58;;10194;MWh;300778;M3;10008;h;62,1;c;26,9;c;0,6;kW;16;l/h;0;;0;;21426;MWh;11231;MWh;0;;0;;313;d;IZAR Plus Portal
27-02-2020 23.59;;2902;MWh;69885;M3;3024;h;62,9;c;26,7;c;1,2;kW;29;l/h;0;;0;;4972;MWh;2,07;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.19;;8026;MWh;183217;M3;13848;h;63,2;c;23,8;c;1,9;kW;42;l/h;0;;0;;12,97;MWh;4943;MWh;0;;0;;153;d;IZAR Plus Portal
27-02-2020 23.59;;12918;MWh;405424;M3;12600;h;58,5;c;24,6;c;1,5;kW;40;l/h;0;;0;;26118;MWh;13,2;MWh;0;;0;;205;d;IZAR Plus Portal
27-02-2020 23.59;;10,26;MWh;354311;M3;11904;h;62,7;c;49,1;c;2,2;kW;144;l/h;0;;0;;24835;MWh;14574;MWh;0;;0;;234;d;IZAR Plus Portal
27-02-2020 23.59;;12603;MWh;419749;M3;12648;h;60,2;c;27,3;c;1,9;kW;51;l/h;0;;0;;27603;MWh;14999;MWh;0;;0;;203;d;IZAR Plus Portal
27-02-2020 23.59;;9552;MWh;363271;M3;9600;h;62,8;c;48,6;c;2,1;kW;131;l/h;0;;0;;25,38;MWh;15827;MWh;0;;0;;330;d;IZAR Plus Portal
27-02-2020 23.47;;12111;MWh;402319;M3;11640;h;62,6;c;25,8;c;1,6;kW;38;l/h;0;;0;;29,13;MWh;17019;MWh;0;;0;;245;d;IZAR Plus Portal
27-02-2020 23.59;;10468;MWh;340818;M3;14112;h;57,5;c;28;c;0,5;kW;14;l/h;0;;0;;23073;MWh;12605;MWh;0;;0;;142;d;IZAR Plus Portal
27-02-2020 23.28;;12199;MWh;499819;M3;11592;h;60,7;c;24,8;c;2,2;kW;54;l/h;0;;0;;35088;MWh;22889;MWh;0;;0;;247;d;IZAR Plus Portal
27-02-2020 23.53;;2406;MWh;155,46;M3;3192;h;46,2;c;38,4;c;0,1;kW;10;l/h;0;;0;;9957;MWh;7551;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.54;;3477;MWh;121287;M3;3192;h;57,4;c;31,5;c;1,1;kW;36;l/h;0;;0;;8,06;MWh;4583;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 22.08;;12645;MWh;475277;M3;13920;h;62,4;c;39,1;c;1,4;kW;53;l/h;0;;0;;32485;MWh;19,84;MWh;0;;0;;150;d;IZAR Plus Portal
27-02-2020 23.27;;13324;MWh;488967;M3;14136;h;63,9;c;50,9;c;2,1;kW;142;l/h;0;;0;;35016;MWh;21692;MWh;0;;0;;141;d;IZAR Plus Portal
27-02-2020 23.48;;16181;MWh;783127;M3;11928;h;63,9;c;51,2;c;1,4;kW;97;l/h;0;;0;;56015;MWh;39834;MWh;0;;0;;233;d;IZAR Plus Portal
27-02-2020 23.58;;17674;MWh;746198;M3;14088;h;63,9;c;46,6;c;3,6;kW;184;l/h;0;;0;;53484;MWh;35,81;MWh;0;;0;;143;d;IZAR Plus Portal
27-02-2020 23.58;;14213;MWh;470969;M3;13608;h;60,3;c;29,2;c;1,5;kW;42;l/h;0;;0;;31377;MWh;17164;MWh;0;;0;;163;d;IZAR Plus Portal
27-02-2020 23.59;;10772;MWh;361386;M3;12456;h;61,1;c;24,5;c;2,2;kW;52;l/h;0;;0;;25165;MWh;14392;MWh;0;;0;;211;d;IZAR Plus Portal
27-02-2020 23.13;;12337;MWh;492881;M3;13104;h;61,9;c;27,3;c;1,4;kW;35;l/h;0;;0;;34853;MWh;22516;MWh;0;;0;;184;d;IZAR Plus Portal
27-02-2020 23.58;;11,31;MWh;325056;M3;12288;h;62,8;c;27,2;c;1,8;kW;45;l/h;0;;0;;22733;MWh;11422;MWh;0;;0;;218;d;IZAR Plus Portal
27-02-2020 23.59;;10,53;MWh;296215;M3;12888;h;60,3;c;23,9;c;1,6;kW;39;l/h;0;;0;;19197;MWh;8666;MWh;0;;0;;193;d;IZAR Plus Portal
27-02-2020 23.58;;12624;MWh;409064;M3;14136;h;66,6;c;43,1;c;2,7;kW;99;l/h;0;;0;;29891;MWh;17267;MWh;0;;0;;141;d;IZAR Plus Portal
27-02-2020 23.59;;13568;MWh;372112;M3;14136;h;66,3;c;27,4;c;2,1;kW;47;l/h;0;;0;;26956;MWh;13388;MWh;0;;0;;141;d;IZAR Plus Portal
27-02-2020 23.59;;11088;MWh;306336;M3;12288;h;61,8;c;27,6;c;1,7;kW;44;l/h;0;;0;;20,93;MWh;9842;MWh;0;;0;;218;d;IZAR Plus Portal
27-02-2020 23.23;;12337;MWh;397768;M3;12720;h;60,9;c;24,3;c;1,5;kW;35;l/h;0;;0;;27257;MWh;14,92;MWh;0;;0;;200;d;IZAR Plus Portal
27-02-2020 23.16;;11782;MWh;309266;M3;14136;h;64,6;c;26,1;c;2,5;kW;56;l/h;0;;0;;22244;MWh;10461;MWh;0;;0;;141;d;IZAR Plus Portal
27-02-2020 23.58;;12568;MWh;503,75;M3;13944;h;66,6;c;50,1;c;1,9;kW;101;l/h;0;;0;;36648;MWh;24,08;MWh;0;;0;;149;d;IZAR Plus Portal
27-02-2020 23.59;;11454;MWh;335321;M3;13248;h;60,4;c;22,7;c;0,8;kW;19;l/h;0;;0;;23916;MWh;12461;MWh;0;;0;;178;d;IZAR Plus Portal
27-02-2020 23.58;;2373;MWh;58159;M3;3192;h;58,5;c;26;c;0,6;kW;16;l/h;0;;0;;4003;MWh;1,63;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;8534;MWh;380566;M3;9600;h;62,6;c;47,4;c;1,5;kW;86;l/h;0;;0;;27518;MWh;18984;MWh;0;;0;;330;d;IZAR Plus Portal
27-02-2020 23.56;;1,97;MWh;64739;M3;3240;h;56,5;c;30,8;c;1;kW;33;l/h;0;;0;;4242;MWh;2271;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.41;;11563;MWh;505281;M3;9600;h;63,8;c;46,9;c;1,2;kW;61;l/h;0;;0;;35991;MWh;24427;MWh;0;;0;;330;d;IZAR Plus Portal
27-02-2020 23.58;;7585;MWh;225023;M3;9600;h;63,5;c;26,9;c;2,6;kW;63;l/h;0;;0;;16081;MWh;8496;MWh;0;;0;;330;d;IZAR Plus Portal
27-02-2020 23.29;;13888;MWh;644136;M3;11592;h;60,9;c;31,9;c;0,9;kW;26;l/h;0;;0;;46,31;MWh;32423;MWh;0;;0;;247;d;IZAR Plus Portal
27-02-2020 23.56;;12631;MWh;593,39;M3;13944;h;64,6;c;52,6;c;2,4;kW;178;l/h;0;;0;;40355;MWh;27723;MWh;0;;0;;149;d;IZAR Plus Portal
27-02-2020 23.56;;6633;MWh;155955;M3;8208;h;61,9;c;21,6;c;1,2;kW;27;l/h;0;;0;;10714;MWh;4,08;MWh;0;;0;;388;d;IZAR Plus Portal
27-02-2020 23.58;;13033;MWh;496907;M3;11592;h;61;c;26,1;c;1,5;kW;37;l/h;0;;0;;35296;MWh;22264;MWh;0;;0;;247;d;IZAR Plus Portal
27-02-2020 23.59;;8373;MWh;302553;M3;9936;h;62,2;c;50;c;0,9;kW;67;l/h;0;;0;;21078;MWh;12705;MWh;0;;0;;316;d;IZAR Plus Portal
27-02-2020 23.32;;14077;MWh;413,72;M3;12432;h;60,5;c;24,7;c;0,7;kW;18;l/h;0;;0;;29937;MWh;15,86;MWh;0;;0;;212;d;IZAR Plus Portal
27-02-2020 23.57;;12412;MWh;419213;M3;12312;h;62,8;c;35,7;c;1,8;kW;59;l/h;0;;0;;28976;MWh;16563;MWh;0;;0;;217;d;IZAR Plus Portal
27-02-2020 23.46;;14426;MWh;473491;M3;14136;h;60,5;c;24,3;c;1;kW;25;l/h;0;;0;;33539;MWh;19113;MWh;0;;0;;141;d;IZAR Plus Portal
27-02-2020 23.59;;15496;MWh;515437;M3;14136;h;63,4;c;38,1;c;2,9;kW;100;l/h;0;;0;;36333;MWh;20836;MWh;0;;0;;141;d;IZAR Plus Portal
27-02-2020 23.59;;4767;MWh;162445;M3;3888;h;60,4;c;36,5;c;1,7;kW;63;l/h;0;;0;;11233;MWh;6465;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.48;;14166;MWh;698466;M3;11640;h;64,1;c;50,2;c;3;kW;189;l/h;0;;0;;49,43;MWh;35265;MWh;0;;0;;245;d;IZAR Plus Portal
27-02-2020 23.27;;11977;MWh;350503;M3;11808;h;57,6;c;24,9;c;1,3;kW;35;l/h;0;;0;;22829;MWh;10852;MWh;0;;0;;238;d;IZAR Plus Portal
27-02-2020 23.33;;17338;MWh;539768;M3;12696;h;65,6;c;47,8;c;2,9;kW;143;l/h;0;;0;;38512;MWh;21173;MWh;0;;0;;201;d;IZAR Plus Portal
27-02-2020 23.58;;13,53;MWh;493002;M3;11760;h;64,7;c;51,2;c;2,4;kW;160;l/h;0;;0;;35617;MWh;22087;MWh;0;;0;;240;d;IZAR Plus Portal
27-02-2020 23.56;;10153;MWh;336654;M3;8232;h;64,1;c;42,6;c;4;kW;165;l/h;0;;0;;23,29;MWh;13137;MWh;0;;0;;387;d;IZAR Plus Portal
27-02-2020 23.56;;9394;MWh;363788;M3;12312;h;63,9;c;43,6;c;2,5;kW;108;l/h;0;;0;;25584;MWh;16,19;MWh;0;;0;;217;d;IZAR Plus Portal
27-02-2020 23.59;;2287;MWh;64061;M3;2496;h;60,2;c;28,9;c;1;kW;27;l/h;0;;0;;4461;MWh;2174;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;2192;MWh;334606;M3;3024;h;57,3;c;54,3;c;0,4;kW;116;l/h;0;;0;;21862;MWh;19669;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;12204;MWh;355401;M3;14328;h;61;c;26,4;c;1,6;kW;40;l/h;0;;0;;23926;MWh;11722;MWh;0;;0;;133;d;IZAR Plus Portal
27-02-2020 23.58;;2,11;MWh;222897;M3;3192;h;58,1;c;51,3;c;0,9;kW;121;l/h;0;;0;;14208;MWh;12097;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;17429;MWh;565462;M3;14160;h;60,5;c;28,1;c;2,2;kW;60;l/h;0;;0;;37467;MWh;20038;MWh;0;;0;;139;d;IZAR Plus Portal
27-02-2020 23.59;;11484;MWh;347192;M3;11904;h;62;c;24;c;1,8;kW;42;l/h;0;;0;;24857;MWh;13372;MWh;0;;0;;234;d;IZAR Plus Portal
27-02-2020 23.59;;14499;MWh;365607;M3;12144;h;62,6;c;25,2;c;1,8;kW;43;l/h;0;;0;;25607;MWh;11108;MWh;0;;0;;224;d;IZAR Plus Portal
27-02-2020 23.50;;10,24;MWh;347329;M3;14328;h;59,2;c;24,8;c;1,6;kW;42;l/h;0;;0;;22405;MWh;12164;MWh;0;;0;;133;d;IZAR Plus Portal
27-02-2020 23.59;;7586;MWh;309337;M3;8208;h;63,7;c;45,3;c;4,3;kW;205;l/h;0;;0;;21321;MWh;13735;MWh;0;;0;;388;d;IZAR Plus Portal
27-02-2020 23.51;;11,19;MWh;504167;M3;13248;h;63;c;44,7;c;6;kW;286;l/h;0;;0;;35,87;MWh;24,68;MWh;0;;0;;178;d;IZAR Plus Portal
27-02-2020 23.53;;13628;MWh;534768;M3;13248;h;63,2;c;23,8;c;1,1;kW;24;l/h;0;;0;;38726;MWh;25098;MWh;0;;0;;178;d;IZAR Plus Portal
27-02-2020 23.59;;9717;MWh;303988;M3;14328;h;63;c;37,8;c;1,4;kW;49;l/h;0;;0;;21147;MWh;11429;MWh;0;;0;;133;d;IZAR Plus Portal
27-02-2020 23.54;;11891;MWh;450383;M3;11760;h;63,5;c;51,2;c;2,7;kW;193;l/h;0;;0;;31784;MWh;19892;MWh;0;;0;;240;d;IZAR Plus Portal
27-02-2020 23.58;;2439;MWh;126,97;M3;3576;h;56,1;c;26,7;c;0,2;kW;5;l/h;0;;0;;8953;MWh;6513;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.58;;2364;MWh;84,32;M3;3216;h;57,7;c;41,2;c;0,7;kW;35;l/h;0;;0;;5715;MWh;3,35;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.49;;2092;MWh;88839;M3;3168;h;56,3;c;43,4;c;0,4;kW;30;l/h;0;;0;;5559;MWh;3467;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.58;;16262;MWh;722723;M3;13224;h;63,1;c;50,6;c;1,8;kW;127;l/h;0;;0;;50286;MWh;34023;MWh;0;;0;;179;d;IZAR Plus Portal
27-02-2020 23.43;;13755;MWh;414025;M3;12072;h;58,4;c;27,9;c;1,6;kW;45;l/h;0;;0;;26807;MWh;13052;MWh;0;;0;;227;d;IZAR Plus Portal
27-02-2020 23.59;;12,14;MWh;391,6;M3;13248;h;61,9;c;29;c;1,7;kW;45;l/h;0;;0;;27468;MWh;15327;MWh;0;;0;;178;d;IZAR Plus Portal
27-02-2020 23.55;;2969;MWh;89152;M3;3576;h;63;c;35,9;c;0,2;kW;6;l/h;0;;0;;6405;MWh;3435;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.32;;10942;MWh;273376;M3;13440;h;62,8;c;23,4;c;1,6;kW;36;l/h;0;;0;;19067;MWh;8124;MWh;0;;0;;170;d;IZAR Plus Portal
27-02-2020 23.54;;2588;MWh;73,67;M3;3072;h;61,9;c;32,1;c;0,7;kW;21;l/h;0;;0;;5243;MWh;2654;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.53;;15072;MWh;868283;M3;11736;h;63,5;c;52;c;1,7;kW;130;l/h;0;;0;;60379;MWh;45307;MWh;0;;0;;241;d;IZAR Plus Portal
27-02-2020 23.59;;3,23;MWh;87871;M3;3384;h;64;c;30,2;c;1,9;kW;48;l/h;0;;0;;6294;MWh;3063;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.20;;11231;MWh;402361;M3;13776;h;62,8;c;25,6;c;1,7;kW;41;l/h;0;;0;;28029;MWh;16798;MWh;0;;0;;156;d;IZAR Plus Portal
27-02-2020 23.58;;1964;MWh;74155;M3;3168;h;56,3;c;35,3;c;0,6;kW;25;l/h;0;;0;;4881;MWh;2916;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;4731;MWh;103745;M3;3360;h;63,1;c;23,2;c;1,8;kW;39;l/h;0;;0;;7,59;MWh;2859;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;11662;MWh;518651;M3;9936;h;63,8;c;49,6;c;2,6;kW;160;l/h;0;;0;;36636;MWh;24973;MWh;0;;0;;316;d;IZAR Plus Portal
27-02-2020 23.14;;3,02;MWh;81271;M3;3576;h;61,2;c;33,7;c;0,5;kW;15;l/h;0;;0;;5813;MWh;2793;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.59;;13561;MWh;602633;M3;12432;h;64,2;c;50,2;c;2,7;kW;166;l/h;0;;0;;44091;MWh;30529;MWh;0;;0;;212;d;IZAR Plus Portal
27-02-2020 23.56;;12629;MWh;368397;M3;12432;h;63;c;24,6;c;1,6;kW;36;l/h;0;;0;;26667;MWh;14038;MWh;0;;0;;212;d;IZAR Plus Portal
27-02-2020 23.59;;12112;MWh;386029;M3;13608;h;59,6;c;24,9;c;1,1;kW;28;l/h;0;;0;;26099;MWh;13987;MWh;0;;0;;163;d;IZAR Plus Portal
27-02-2020 23.26;;13692;MWh;626406;M3;11664;h;63,2;c;47,3;c;1,1;kW;64;l/h;0;;0;;46109;MWh;32418;MWh;0;;0;;244;d;IZAR Plus Portal
27-02-2020 23.57;;10261;MWh;375606;M3;12600;h;57,2;c;22,6;c;1,6;kW;40;l/h;0;;0;;23,86;MWh;13599;MWh;0;;0;;205;d;IZAR Plus Portal
27-02-2020 23.59;;13179;MWh;320685;M3;12144;h;62,6;c;26,3;c;1,3;kW;32;l/h;0;;0;;22512;MWh;9332;MWh;0;;0;;224;d;IZAR Plus Portal
27-02-2020 23.54;;9499;MWh;258852;M3;14064;h;62,3;c;26,1;c;1,2;kW;28;l/h;0;;0;;18312;MWh;8813;MWh;0;;0;;144;d;IZAR Plus Portal
27-02-2020 23.58;;15258;MWh;655833;M3;11640;h;63,7;c;48,9;c;3,8;kW;225;l/h;0;;0;;46403;MWh;31146;MWh;0;;0;;245;d;IZAR Plus Portal
27-02-2020 23.01;;13628;MWh;640895;M3;11664;h;63,9;c;47,5;c;1,9;kW;101;l/h;0;;0;;47041;MWh;33413;MWh;0;;0;;244;d;IZAR Plus Portal
27-02-2020 23.58;;12821;MWh;371,36;M3;12120;h;61,4;c;28;c;1,4;kW;37;l/h;0;;0;;25735;MWh;12913;MWh;0;;0;;225;d;IZAR Plus Portal
27-02-2020 23.58;;12519;MWh;335759;M3;12336;h;60,1;c;23,2;c;1,4;kW;33;l/h;0;;0;;22646;MWh;10127;MWh;0;;0;;216;d;IZAR Plus Portal
27-02-2020 23.59;;10374;MWh;287611;M3;13608;h;60,8;c;24,9;c;1,4;kW;34;l/h;0;;0;;19322;MWh;8947;MWh;0;;0;;163;d;IZAR Plus Portal
27-02-2020 23.59;;11395;MWh;348253;M3;11928;h;62,9;c;24,4;c;1,4;kW;31;l/h;0;;0;;24517;MWh;13121;MWh;0;;0;;233;d;IZAR Plus Portal
27-02-2020 23.58;;14919;MWh;573,47;M3;12144;h;61,9;c;41,1;c;1,9;kW;81;l/h;0;;0;;39327;MWh;24408;MWh;0;;0;;224;d;IZAR Plus Portal
27-02-2020 23.47;;10684;MWh;1209327;M3;13608;h;59,2;c;41,7;c;1,5;kW;75;l/h;0;;0;;79693;MWh;69008;MWh;0;;0;;163;d;IZAR Plus Portal
27-02-2020 23.44;;12767;MWh;481495;M3;13920;h;62,3;c;39,9;c;1,1;kW;44;l/h;0;;0;;34075;MWh;21307;MWh;0;;0;;150;d;IZAR Plus Portal
27-02-2020 23.57;;15256;MWh;594754;M3;13440;h;61,1;c;27,7;c;2,9;kW;76;l/h;0;;0;;39976;MWh;24719;MWh;0;;0;;170;d;IZAR Plus Portal
27-02-2020 23.58;;12292;MWh;358128;M3;12600;h;60,6;c;34,9;c;1,5;kW;51;l/h;0;;0;;24011;MWh;11718;MWh;0;;0;;205;d;IZAR Plus Portal
27-02-2020 23.59;;11203;MWh;331799;M3;14328;h;61,7;c;28,5;c;1,4;kW;37;l/h;0;;0;;22768;MWh;11565;MWh;0;;0;;133;d;IZAR Plus Portal
27-02-2020 23.52;;7579;MWh;322592;M3;9840;h;64,4;c;52,9;c;1,6;kW;119;l/h;0;;0;;23556;MWh;15976;MWh;0;;0;;320;d;IZAR Plus Portal
27-02-2020 23.59;;13385;MWh;468203;M3;12432;h;61,6;c;38,9;c;0,5;kW;19;l/h;0;;0;;33,91;MWh;20524;MWh;0;;0;;212;d;IZAR Plus Portal
27-02-2020 23.52;;10179;MWh;327361;M3;12288;h;57,4;c;24,1;c;1,2;kW;32;l/h;0;;0;;21005;MWh;10826;MWh;0;;0;;218;d;IZAR Plus Portal
27-02-2020 23.29;;16824;MWh;577278;M3;14136;h;64;c;45,6;c;2,9;kW;140;l/h;0;;0;;40,68;MWh;23855;MWh;0;;0;;141;d;IZAR Plus Portal
27-02-2020 23.59;;2753;MWh;157311;M3;2064;h;59;c;49,9;c;0,8;kW;73;l/h;0;;0;;11088;MWh;8334;MWh;0;;0;;417;d;IZAR Plus Portal
27-02-2020 23.58;;12901;MWh;391774;M3;11928;h;63,2;c;28,1;c;1,8;kW;46;l/h;0;;0;;28,42;MWh;15519;MWh;0;;0;;233;d;IZAR Plus Portal
27-02-2020 23.37;;18861;MWh;532766;M3;14472;h;64,5;c;27,6;c;1,8;kW;43;l/h;0;;0;;38786;MWh;19925;MWh;0;;0;;127;d;IZAR Plus Portal
27-02-2020 23.32;;12428;MWh;485386;M3;13104;h;61,5;c;26;c;1,7;kW;42;l/h;0;;0;;34795;MWh;22366;MWh;0;;0;;184;d;IZAR Plus Portal
27-02-2020 23.55;;15026;MWh;403731;M3;12072;h;60,8;c;25;c;1,9;kW;47;l/h;0;;0;;27276;MWh;12249;MWh;0;;0;;227;d;IZAR Plus Portal
27-02-2020 23.55;;8994;MWh;308459;M3;10800;h;61,5;c;25,4;c;1,7;kW;42;l/h;0;;0;;21794;MWh;12799;MWh;0;;0;;280;d;IZAR Plus Portal
27-02-2020 23.34;;13869;MWh;589697;M3;10800;h;64,4;c;46,1;c;5,4;kW;260;l/h;0;;0;;42212;MWh;28343;MWh;0;;0;;280;d;IZAR Plus Portal
27-02-2020 23.59;;10412;MWh;305418;M3;9936;h;63,3;c;23,4;c;1,9;kW;42;l/h;0;;0;;22106;MWh;11694;MWh;0;;0;;316;d;IZAR Plus Portal
27-02-2020 23.58;;12244;MWh;446425;M3;12456;h;59,6;c;23,8;c;1,1;kW;27;l/h;0;;0;;31159;MWh;18914;MWh;0;;0;;211;d;IZAR Plus Portal
27-02-2020 23.53;;15343;MWh;500,29;M3;13944;h;62,2;c;36,1;c;0,8;kW;28;l/h;0;;0;;35127;MWh;19784;MWh;0;;0;;149;d;IZAR Plus Portal
27-02-2020 23.57;;9537;MWh;256,81;M3;11928;h;64;c;26,1;c;2,9;kW;66;l/h;0;;0;;17745;MWh;8208;MWh;0;;0;;233;d;IZAR Plus Portal
27-02-2020 23.56;;5161;MWh;173832;M3;8232;h;62,9;c;25,1;c;1,6;kW;37;l/h;0;;0;;12209;MWh;7048;MWh;0;;0;;387;d;IZAR Plus Portal
27-02-2020 23.54;;11028;MWh;292673;M3;11736;h;62,6;c;24,1;c;1,6;kW;36;l/h;0;;0;;21108;MWh;10081;MWh;0;;0;;241;d;IZAR Plus Portal
27-02-2020 23.59;;3363;MWh;149488;M3;3384;h;60,6;c;41,8;c;3,1;kW;187;l/h;0;;0;;10,39;MWh;7026;MWh;0;;0;;417;d;IZAR Plus Portal
